occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
0.8,0.125,0.125,0.4,0.0,0.0,0.0,0.282,0.5,0.5,0.0,0.0,0.0,0,0
0.8,0.125,0.125,1.0,0.0,0.0,0.0,0.282,0.5,0.5,0.0,0.0,0.0,0,0
0.8,0.125,0.125,1.0,0.0,0.0,0.0,0.282,0.5,0.5,0.0,0.0,0.0,0,0
0.8,0.125,0.125,1.0,0.0,0.0,0.0,0.282,0.5,0.5,0.0,0.0,0.0,0,0
0.8,0.199,0.199,0.333,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
0.8,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0418,0,0
0.8,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.104,0,0
1.0,0.273,0.273,0.0,0.0,0.0,0.0,0.256,0.569,0.569,0.0,0.0,0.0,0,0
1.0,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0428,0,0
1.0,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0855,0,0
1.0,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0,0,0
1.0,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0541,0,0
1.0,0.256,0.256,0.0,0.0,0.0,0.0,0.269,0.578,0.578,0.0,0.0,0.0,0,0
0.8,0.187,0.187,0.0,0.0,0.0,0.0,0.265,0.54,0.54,0.0,0.0,0.0,0,0
0.8,0.187,0.187,0.0,0.0,0.0,0.0,0.265,0.54,0.54,0.0,0.0,0.0431,0,0
0.8,0.187,0.187,0.0,0.0,0.0,0.0,0.265,0.54,0.54,0.0,0.0,0.323,0,0
0.8,0.314,0.314,0.0,0.0,0.0,0.0,0.264,0.627,0.627,0.0,0.0,0.0215,0,0
0.6,0.248,0.248,0.0,0.0,0.0,0.0,0.263,0.587,0.587,0.0,0.0,0.47,0,0
0.6,0.248,0.248,0.0,0.0,0.0,0.0,0.263,0.587,0.587,0.0,0.0,0.188,0,0
0.8,0.314,0.314,0.0,0.0,0.0,0.0,0.264,0.627,0.627,0.0,0.0,0.0,0,0
0.8,0.312,0.312,0.0,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.0,0,0
0.8,0.312,0.312,0.4,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.282,0,0
0.8,0.312,0.312,1.0,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.188,0,0
0.8,0.312,0.312,0.467,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.0,0,0
0.8,0.311,0.311,0.0,0.0,0.0,0.0,0.326,0.616,0.616,0.0,0.0,0.47,0,0
0.8,0.311,0.311,0.0,0.0,0.0,0.0,0.326,0.616,0.616,0.0,0.0,0.376,0,0
0.8,0.311,0.311,0.0,0.0,0.0,0.0,0.326,0.616,0.616,0.0,0.0,0.188,0,0
0.6,0.246,0.246,0.0,0.0,0.0,0.0,0.309,0.578,0.578,0.0,0.0,0.0,0,0
0.4,0.181,0.181,0.0,0.0,0.0,0.0,0.296,0.552,0.552,0.0,0.0,0.0403,0,0
0.6,0.247,0.247,0.0,0.0,0.0,0.0,0.316,0.596,0.596,0.0,0.0,0.0806,0,0
0.6,0.247,0.247,0.0,0.0,0.0,0.0,0.316,0.596,0.596,0.0,0.0,0.188,0,0
0.6,0.247,0.247,0.0,0.0,0.0,0.0,0.316,0.596,0.596,0.0,0.0,0.0394,0,0
0.6,0.251,0.251,0.0,0.0,0.0,0.0,0.362,0.614,0.614,0.0,0.0,0.623,0,0
0.6,0.251,0.251,0.0,0.0,0.0,0.0,0.362,0.614,0.614,0.0,0.0,0.188,0,0
0.6,0.251,0.251,0.0,0.0,0.0,0.0,0.362,0.614,0.614,0.0,0.0,0.188,0,0
0.6,0.251,0.251,0.0,0.0,0.0,0.0,0.362,0.614,0.614,0.0,0.0,0.0,0,0
0.2,0.122,0.122,0.0,0.0,0.0,0.0,0.324,0.527,0.527,0.0,0.0,0.0391,0,0
0.2,0.122,0.122,0.0,0.0,0.0,0.0,0.324,0.527,0.527,0.0,0.0,0.0978,0,0
0.4,0.196,0.196,0.0,0.0,0.0,0.0,0.39,0.588,0.588,0.0,0.0,0.094,0,0
0.4,0.196,0.196,0.0,0.0,0.0,0.0,0.39,0.588,0.588,0.0,0.0,0.043,0,0
0.4,0.226,0.226,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.172,0,0
0.4,0.226,0.226,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.282,0,0
0.4,0.226,0.226,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.188,0,0
0.4,0.226,0.226,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.0,0,0
0.6,0.399,0.399,0.0,0.0,0.0,0.0,0.549,0.631,0.631,0.0,0.0,0.282,0,0
0.8,0.515,0.515,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.0,0,0
0.8,0.515,0.515,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.0,0,0
0.8,0.515,0.515,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.282,0,0
0.8,0.496,0.496,0.0,0.0,0.0,0.0,0.575,0.605,0.605,0.0,0.0,0.0,0,0
0.8,0.496,0.496,0.0,0.0,0.0,0.0,0.575,0.605,0.605,0.0,0.0,0.0,0,0
0.8,0.496,0.496,0.0,0.0,0.0,0.0,0.575,0.605,0.605,0.0,0.0,0.188,0,0
0.8,0.496,0.496,0.0,0.0,0.0,0.0,0.575,0.605,0.605,0.0,0.0,0.376,0,0
0.8,0.548,0.548,0.0,0.0,0.0,0.0,0.562,0.587,0.587,0.0,0.0,0.0,0,0
0.8,0.548,0.548,0.4,0.0,0.0,0.0,0.562,0.587,0.587,0.0,0.0,0.0,0,0
0.8,0.548,0.548,1.0,0.0,0.0,0.0,0.562,0.587,0.587,0.0,0.0,0.282,0,0
0.8,0.548,0.548,1.0,0.0,0.0,0.0,0.562,0.587,0.587,0.0,0.0,0.0419,0,0
0.8,0.375,0.375,1.0,0.0,0.0,0.0,0.495,0.542,0.542,0.0,0.0,0.439,0,0
0.8,0.266,0.266,0.333,0.0,0.0,0.0,0.416,0.517,0.517,0.0,0.0,0.094,0,0
0.8,0.266,0.266,0.0,0.0,0.0,0.0,0.416,0.517,0.517,0.0,0.0,0.094,0,0
0.8,0.266,0.266,0.0,0.0,0.0,0.0,0.416,0.517,0.517,0.0,0.0,0.282,0,0
0.6,0.0892,0.0892,0.0,0.0,0.0,0.0,0.317,0.479,0.479,0.0,0.0,0.0,0,0
0.6,0.0892,0.0892,0.0,0.0,0.0,0.0,0.317,0.479,0.479,0.0,0.0,0.0,0,0
0.6,0.0892,0.0892,0.0,0.0,0.0,0.0,0.317,0.479,0.479,0.0,0.0,0.228,0,0
0.6,0.0892,0.0892,0.0,0.0,0.0,0.0,0.317,0.479,0.479,0.0,0.0,0.422,0,0
0.8,0.0642,0.0642,0.0,0.0,0.0,0.0,0.295,0.476,0.476,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.105,0.105,0.0,0.0,0.0,0.0,0.301,0.482,0.482,0.0,0.0,0.0,0,0
1.0,0.105,0.105,0.0,0.0,0.0,0.0,0.301,0.482,0.482,0.0,0.0,0.0,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.0394,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.118,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.0,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.184,0,0
1.0,0.275,0.275,0.0,0.0,0.0,0.0,0.329,0.569,0.569,0.0,0.0,0.0,0,0
0.8,0.2,0.2,0.4,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.0,0,0
0.8,0.275,0.275,1.0,0.0,0.0,0.0,0.329,0.569,0.569,0.0,0.0,0.0409,0,0
0.8,0.275,0.275,0.467,0.0,0.0,0.0,0.329,0.569,0.569,0.0,0.0,0.0613,0,0
0.8,0.348,0.348,0.0,0.0,0.0,0.0,0.255,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.348,0.348,0.0,0.0,0.0,0.0,0.255,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.348,0.348,0.0,0.0,0.0,0.0,0.255,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.348,0.348,0.0,0.0,0.0,0.0,0.255,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.338,0.338,0.0,0.0,0.0,0.0,0.264,0.604,0.604,0.0,0.0,0.0,0,0
0.8,0.324,0.324,0.0,0.0,0.0,0.0,0.273,0.616,0.616,0.0,0.0,0.322,0,0
0.8,0.324,0.324,0.0,0.0,0.0,0.0,0.273,0.616,0.616,0.0,0.0,0.328,0,0
0.8,0.324,0.324,0.0,0.0,0.0,0.0,0.273,0.616,0.616,0.0,0.0,0.0,0,0
0.8,0.324,0.324,0.0,0.0,0.0,0.0,0.273,0.616,0.616,0.0,0.0,0.0,0,0
0.6,0.248,0.248,0.0,0.0,0.0,0.0,0.263,0.587,0.587,0.0,0.0,0.0,0,0
0.8,0.314,0.314,0.0,0.0,0.0,0.0,0.264,0.627,0.627,0.0,0.0,0.0,0,0
0.8,0.314,0.314,0.0,0.0,0.0,0.0,0.264,0.627,0.627,0.0,0.0,0.0414,0,0
0.8,0.314,0.314,0.0,0.0,0.0,0.0,0.264,0.627,0.627,0.0,0.0,0.145,0,0
0.8,0.312,0.312,0.0,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.0,0,0
0.8,0.312,0.312,0.0,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.164,0,0
0.8,0.312,0.312,0.0,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.0205,0,0
0.8,0.312,0.312,0.4,0.0,0.0,0.0,0.3,0.627,0.627,0.0,0.0,0.094,0,0
0.8,0.311,0.311,1.0,0.0,0.0,0.0,0.326,0.616,0.616,0.0,0.0,0.132,0,0
0.8,0.311,0.311,1.0,0.0,0.0,0.0,0.326,0.616,0.616,0.0,0.0,0.19,0,0
0.8,0.311,0.311,0.4,0.0,0.0,0.0,0.326,0.616,0.616,0.0,0.0,0.094,0,0
0.8,0.311,0.311,0.0,0.0,0.0,0.0,0.326,0.616,0.616,0.0,0.0,0.135,0,0
0.8,0.313,0.313,0.0,0.0,0.0,0.0,0.335,0.639,0.639,0.0,0.0,0.165,0,0
0.8,0.313,0.313,0.0,0.0,0.0,0.0,0.335,0.639,0.639,0.0,0.0,0.188,0,0
0.8,0.313,0.313,0.0,0.0,0.0,0.0,0.335,0.639,0.639,0.0,0.0,0.237,0,0
0.8,0.313,0.313,0.0,0.0,0.0,0.0,0.335,0.639,0.639,0.0,0.0,0.0205,0,0
0.8,0.319,0.319,0.0,0.0,0.0,0.0,0.397,0.663,0.663,0.0,0.0,0.0,0,0
0.8,0.319,0.319,0.0,0.0,0.0,0.0,0.397,0.663,0.663,0.0,0.0,0.0,0,0
0.8,0.319,0.319,0.0,0.0,0.0,0.0,0.397,0.663,0.663,0.0,0.0,0.0,0,0
0.8,0.319,0.319,0.0,0.0,0.0,0.0,0.397,0.663,0.663,0.0,0.0,0.094,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.521,0.711,0.711,0.0,0.0,0.376,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.521,0.711,0.711,0.0,0.0,0.188,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.521,0.711,0.711,0.0,0.0,0.376,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.521,0.711,0.711,0.0,0.0,0.188,0,0
0.8,0.403,0.403,0.0,0.0,0.0,0.0,0.61,0.722,0.722,0.0,0.0,0.094,0,0
0.8,0.403,0.403,0.0,0.0,0.0,0.0,0.61,0.722,0.722,0.0,0.0,0.0,0,0
0.8,0.403,0.403,0.0,0.0,0.0,0.0,0.61,0.722,0.722,0.0,0.0,0.094,0,0
0.8,0.403,0.403,0.0,0.0,0.0,0.0,0.61,0.722,0.722,0.0,0.0,0.0,0,0
0.8,0.515,0.515,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.0,0,0
0.8,0.515,0.515,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.282,0,0
0.8,0.515,0.515,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.323,0,0
0.8,0.515,0.515,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.217,0,0
0.8,0.644,0.644,0.0,0.0,0.0,0.0,0.681,0.651,0.651,0.0,0.0,0.0,0,0
1.0,0.793,0.793,0.0,0.0,0.0,0.0,0.787,0.698,0.698,0.0,0.0,0.131,0,0
1.0,0.793,0.793,0.0,0.0,0.0,0.0,0.787,0.698,0.698,0.0,0.0,0.0367,0,0
1.0,0.793,0.793,0.0,0.0,0.0,0.0,0.787,0.698,0.698,0.0,0.0,0.47,0,0
1.0,0.714,0.714,0.0,0.0,0.0,0.0,0.663,0.627,0.627,0.0,0.0,0.188,0,0
1.0,0.714,0.714,0.0,0.0,0.0,0.0,0.663,0.627,0.627,0.0,0.0,0.0,0,0
1.0,0.714,0.714,0.0,0.0,0.0,0.0,0.663,0.627,0.627,0.0,0.0,0.0,0,0
1.0,0.714,0.714,0.0,0.0,0.0,0.0,0.663,0.627,0.627,0.0,0.0,0.094,0,0
1.0,0.375,0.375,0.0,0.0,0.0,0.0,0.495,0.542,0.542,0.0,0.0,0.0,0,0
1.0,0.375,0.375,0.0,0.0,0.0,0.0,0.495,0.542,0.542,0.0,0.0,0.0,0,0
1.0,0.375,0.375,0.0,0.0,0.0,0.0,0.495,0.542,0.542,0.0,0.0,0.188,0,0
1.0,0.375,0.375,0.0,0.0,0.0,0.0,0.495,0.542,0.542,0.0,0.0,0.282,0,0
1.0,0.169,0.169,0.0,0.0,0.0,0.0,0.436,0.507,0.507,0.0,0.0,0.376,0,0
1.0,0.169,0.169,0.0,0.0,0.0,0.0,0.436,0.507,0.507,0.0,0.0,0.094,0,0
1.0,0.169,0.169,0.0,0.0,0.0,0.0,0.436,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.169,0.169,0.0,0.0,0.0,0.0,0.436,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.079,0.079,0.0,0.0,0.0,0.0,0.332,0.487,0.487,0.0,0.0,0.0,0,0
1.0,0.0642,0.0642,0.0,0.0,0.0,0.0,0.295,0.476,0.476,0.0,0.0,0.0,0,0
1.0,0.0642,0.0642,0.0,0.0,0.0,0.0,0.295,0.476,0.476,0.0,0.0,0.0,0,0
1.0,0.0642,0.0642,0.0,0.0,0.0,0.0,0.295,0.476,0.476,0.0,0.0,0.0,0,0
1.0,0.0543,0.0543,0.0,0.0,0.0,0.0,0.288,0.47,0.47,0.0,0.0,0.0,0,0
1.0,0.0543,0.0543,0.0,0.0,0.0,0.0,0.288,0.47,0.47,0.0,0.0,0.0,0,0
1.0,0.0543,0.0543,0.0,0.0,0.0,0.0,0.288,0.47,0.47,0.0,0.0,0.0,0,0
1.0,0.0543,0.0543,0.0,0.0,0.0,0.0,0.288,0.47,0.47,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.288,0.467,0.467,0.0,0.0,0.094,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.288,0.467,0.467,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.094,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0416,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0833,0,0
1.0,0.0675,0.0675,0.0,0.0,0.0,0.0,0.286,0.47,0.47,0.0,0.0,0.47,0,0
1.0,0.0675,0.0675,0.0,0.0,0.0,0.0,0.286,0.47,0.47,0.0,0.0,0.166,0,0
1.0,0.217,0.217,0.0,0.0,0.0,0.0,0.389,0.516,0.516,0.0,0.0,0.0,0,0
0.8,0.161,0.161,0.0,0.0,0.0,0.0,0.345,0.499,0.499,0.0,0.0,0.126,0,0
0.8,0.217,0.217,0.0,0.0,0.0,0.0,0.389,0.516,0.516,0.0,0.0,0.595,0,0
0.8,0.217,0.217,0.0,0.0,0.0,0.0,0.389,0.516,0.516,0.0,0.0,0.0,0,0
0.6,0.196,0.196,0.0,0.0,0.0,0.0,0.363,0.529,0.529,0.0,0.0,0.0,0,0
0.6,0.196,0.196,0.0,0.0,0.0,0.0,0.363,0.529,0.529,0.0,0.0,0.211,0,0
0.6,0.196,0.196,0.0,0.0,0.0,0.0,0.363,0.529,0.529,0.0,0.0,0.0,0,0
0.4,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.0,0,0
0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.0446,0,0
0.4,0.2,0.2,0.4,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.223,0,0
0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.0,0,0
0.2,0.125,0.125,1.0,0.0,0.0,0.0,0.282,0.5,0.5,0.0,0.0,0.0408,0,0
0.2,0.124,0.124,1.0,0.0,0.0,0.0,0.257,0.5,0.5,0.0,0.0,0.123,0,0
0.2,0.124,0.124,1.0,0.0,0.0,0.0,0.257,0.5,0.5,0.0,0.0,0.0,0,0
0.2,0.124,0.124,0.267,0.0,0.0,0.0,0.257,0.5,0.5,0.0,0.0,0.0,0,0
0.2,0.124,0.124,0.0,0.0,0.0,0.0,0.257,0.5,0.5,0.0,0.0,0.188,0,0
0.2,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.094,0,0
0.2,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.0,0,0
0.2,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.0,0,0
0.2,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.282,0,0
0.2,0.118,0.118,0.0,0.0,0.0,0.0,0.262,0.503,0.503,0.0,0.0,0.0,0,0
0.2,0.118,0.118,0.0,0.0,0.0,0.0,0.262,0.503,0.503,0.0,0.0,0.0,0,0
0.2,0.118,0.118,0.0,0.0,0.0,0.0,0.262,0.503,0.503,0.0,0.0,0.0,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.376,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.282,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.094,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.094,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.094,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.47,0,0
0.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.175,0.47,0,0
0.0,0.0494,0.0494,0.0,0.0,0.667,0.0,0.258,0.465,0.465,0.0,0.468,0.094,0,0
0.2,0.115,0.115,0.0,0.0,1.0,0.0,0.275,0.503,0.503,0.0,0.202,0.0,0,0
0.2,0.115,0.115,0.0,0.0,1.0,0.0,0.275,0.503,0.503,0.0,0.287,0.0,0,0
0.2,0.115,0.115,0.0,0.0,0.4,0.6,0.275,0.503,0.503,0.0,0.199,0.0,0,0
0.2,0.115,0.115,0.0,0.0,0.0,1.0,0.277,0.509,0.509,0.0,0.417,0.0,0,0
0.2,0.115,0.115,0.0,0.0,0.0,1.0,0.277,0.509,0.509,0.0,0.384,0.094,0,0
0.6,0.247,0.247,0.0,0.0,0.0,1.0,0.316,0.596,0.596,0.0,0.148,0.0,0,0
0.6,0.247,0.247,0.0,0.0,0.0,1.0,0.316,0.596,0.596,0.0,0.181,0.0,0,0
0.6,0.251,0.251,0.0,0.0,0.0,0.333,0.362,0.614,0.614,0.0,0.468,0.0,0,0
0.6,0.251,0.251,0.0,0.0,0.0,0.0,0.362,0.614,0.614,0.0,0.0272,0.0436,0,0
0.6,0.251,0.251,0.0,0.0,0.0,0.0,0.362,0.614,0.614,0.0,0.181,0.218,0,0
0.8,0.319,0.319,0.0,0.0,0.0,0.0,0.397,0.663,0.663,0.0,0.384,0.0,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.521,0.711,0.711,0.0,0.0,0.0,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.521,0.711,0.711,0.0,0.544,0.0,0,0
0.6,0.269,0.269,0.0,0.0,0.0,0.0,0.455,0.649,0.649,0.0,0.109,0.0,0,0
0.6,0.269,0.269,0.0,0.0,0.0,0.0,0.455,0.649,0.649,0.0,0.341,0.0,0,0
0.6,0.315,0.315,0.0,0.0,0.0,0.0,0.522,0.658,0.658,0.0,0.208,0.0,0,0
0.6,0.315,0.315,0.0,0.2,0.0,0.0,0.522,0.658,0.658,0.0,0.166,0.0,0,0
0.6,0.315,0.315,0.0,1.0,0.0,0.0,0.522,0.658,0.658,0.286,0.417,0.0,0,0
0.6,0.315,0.315,0.0,1.0,0.0,0.0,0.522,0.658,0.658,0.231,0.0695,0.094,0,0
0.6,0.399,0.399,0.0,0.733,0.0,0.0,0.549,0.631,0.631,0.256,0.338,0.188,0,0
0.6,0.399,0.399,0.0,0.0,0.0,0.0,0.549,0.631,0.631,0.496,0.181,0.094,0,0
0.6,0.399,0.399,0.0,0.0,0.0,0.0,0.549,0.631,0.631,0.261,0.227,0.188,0,0
0.6,0.399,0.399,0.0,0.0,0.0,0.0,0.549,0.631,0.631,0.632,0.453,0.551,0,0
0.6,0.496,0.496,0.0,0.0,0.0,0.0,0.575,0.605,0.605,0.565,0.208,0.598,0,0
0.6,0.496,0.496,0.0,0.0,0.0,0.0,0.575,0.605,0.605,0.366,0.0,0.376,0,0
0.8,0.644,0.644,0.0,0.0,0.0,0.0,0.681,0.651,0.651,0.382,0.0,0.0,0,0
0.8,0.644,0.644,0.0,0.0,0.0,0.0,0.681,0.651,0.651,0.298,0.0,0.317,0,0
0.8,0.548,0.548,0.0,0.0,0.0,0.0,0.562,0.587,0.587,0.42,0.0,0.168,0,0
